,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,food_inflation,headline_inflation,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_6,Battles,Remote violence,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,CE official,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality
,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,national,national,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901001,901002,901003,901004,901005,901008,901009,901006,901009,901001,901001,901001,901002,901002,901003,901003,901004,901004,901005,901005,901006,901006,901007,901007,901008,901008,901009,901009,901010,901010,national,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,ndvi_anomaly,901007,901006,901005,901004,901003,901002,901001,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010
2022-01-10,0.456104431,0.359197884,0.349573135,0.387957954,0.318853951,0.315151958,0.432845917,0.483852081,0.513094711,0.458945656,0.45756897,0.427668266,0.484355011,0.412726326,0.430053482,0.527586975,0.554726181,0.541224174,0.603408623,0.404332771,25.75806452,24.16290323,-0.197834101,0.81546339,0.35483871,1.722387097,0.493133641,-0.146145161,0.533064516,0.718700717,-0.31155914,-0.283709677,-0.39844086,-0.204086022,-0.639408602,-0.243655914,-0.808306452,-0.019596774,-0.67344086,-0.171854839,-0.20983871,-0.65483871,-0.128064516,0.919354839,-0.256451613,0.201612903,2.006612903,3.253548387,0.701935484,0.335322581,-0.11483871,1.883728814,1.367419355,3.840967742,1.598064516,-0.640967742,-0.6,29,0,28,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,99,10.10274,18.0031,12.13034,5.841,5.79522,15.71696,18.49712,8.06154,6.9805,13.32728,0.8253464,0.5976316,0.7212896,0.8740626,0.8927022,0.8115434,0.887843,0.889714,0.8516026,0.7549076,0.6130046,0.4849032,0.4951386,0.588614,0.652347,0.5719792,0.623159,0.5382574,0.533009,0.5196602,0.6125,0.80114,0.69608,0.54346,0.53224,0.68042,0.7135,0.69078,0.56048,0.7402,0.9339964,ndvi_anomaly,0.9886896,0.9451564,0.9575746,0.9850688,0.9718946,1.0113164,0.982505,1.0101656,0,0,1,1,0,0,1,1,1,0
2022-01-11,0.456104431,0.354344063,0.359059258,0.376624603,0.302997761,0.321674767,0.428431931,0.476980629,0.512832298,0.468885918,0.45756897,0.427957954,0.465256844,0.419202538,0.414512024,0.532664032,0.549227753,0.546926117,0.607073669,0.413503799,25.73225806,24.1416129,-0.193686636,0.803000512,0.365806452,1.700064516,0.480760369,-0.116774194,0.525177419,0.702885305,-0.298870968,-0.273951613,-0.398629032,-0.199569892,-0.644623656,-0.248387097,-0.795967742,-0.032016129,-0.661129032,-0.175725806,-0.095806452,-0.655806452,-0.019677419,0.848225806,-0.067741935,0.231935484,2.006935484,3.182258065,0.710322581,0.328387097,-0.140806452,1.838474576,1.422903226,3.86516129,1.559677419,-0.56516129,-0.6,31,0,28,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,98.58,8.94163,18.3031,12.52473,5.53445,5.10534,14.47167,16.66569,8.21538,6.9366,13.40456,0.8287343,0.5993857,0.7249522,0.8785287,0.8956319,0.8175723,0.8962785,0.885166,0.8562702,0.7617037,0.6101152,0.4841474,0.4914722,0.585648,0.6472725,0.5688504,0.6184215,0.5386723,0.532287,0.5150454,0.61315,0.80048,0.69486,0.54072,0.53053,0.67904,0.71275,0.68911,0.55811,0.7388,0.9365263,ndvi_anomaly,0.9893252,0.9452273,0.9584972,0.9851201,0.9725642,1.0120993,0.983051,1.0107272,0,0,1,1,0,0,1,1,1,0
2022-01-12,0.483309593,0.357313042,0.355512276,0.377854958,0.306825962,0.311741676,0.421615334,0.458187523,0.51725605,0.464906197,0.402486343,0.426708603,0.450730171,0.43578434,0.412917938,0.532525711,0.531079445,0.538924446,0.611569939,0.403357925,25.70645161,24.12032258,-0.189539171,0.790537634,0.376774194,1.677741935,0.468387097,-0.087403226,0.517290323,0.687069892,-0.286182796,-0.264193548,-0.398817204,-0.195053763,-0.64983871,-0.25311828,-0.783629032,-0.044435484,-0.648817204,-0.179596774,0.018225806,-0.656774194,0.088709677,0.777096774,0.120967742,0.262258065,2.007258065,3.110967742,0.718709677,0.321451613,-0.166774194,1.793220339,1.478387097,3.889354839,1.521290323,-0.489354839,-0.6,31,0,31,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,99.38666667,7.78052,18.6031,12.91912,5.2279,4.41546,13.22638,14.83426,8.36922,6.8927,13.48184,0.8321222,0.6011398,0.7286148,0.8829948,0.8985616,0.8236012,0.904714,0.880618,0.8609378,0.7684998,0.6072258,0.4833916,0.4878058,0.582682,0.642198,0.5657216,0.613684,0.5390872,0.531565,0.5104306,0.6138,0.79982,0.69364,0.53798,0.52882,0.67766,0.712,0.68744,0.55574,0.7374,0.9390562,ndvi_anomaly,0.9899608,0.9452982,0.9594198,0.9851714,0.9732338,1.0128822,0.983597,1.0112888,0,0,1,1,0,0,1,1,1,0
2022-01-13,0.517200165,0.35765522,0.354258194,0.371972885,0.312087212,0.306908989,0.41616272,0.465515633,0.515480309,0.476868439,0.296247921,0.427571831,0.449574966,0.444790535,0.398156128,0.525685539,0.535239487,0.546534576,0.613996735,0.417071762,25.68064516,24.09903226,-0.185391705,0.778074757,0.387741935,1.655419355,0.456013825,-0.058032258,0.509403226,0.67125448,-0.273494624,-0.254435484,-0.399005376,-0.190537634,-0.655053763,-0.257849462,-0.771290323,-0.056854839,-0.636505376,-0.183467742,0.132258065,-0.657741935,0.197096774,0.705967742,0.309677419,0.292580645,2.007580645,3.039677419,0.727096774,0.314516129,-0.192741935,1.747966102,1.533870968,3.913548387,1.482903226,-0.413548387,-0.6,31,0,31,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,100.1933333,6.61941,18.9031,13.31351,4.92135,3.72558,11.98109,13.00283,8.52306,6.8488,13.55912,0.8355101,0.6028939,0.7322774,0.8874609,0.9014913,0.8296301,0.9131495,0.87607,0.8656054,0.7752959,0.6043364,0.4826358,0.4841394,0.579716,0.6371235,0.5625928,0.6089465,0.5395021,0.530843,0.5058158,0.61445,0.79916,0.69242,0.53524,0.52711,0.67628,0.71125,0.68577,0.55337,0.736,0.9415861,ndvi_anomaly,0.9905964,0.9453691,0.9603424,0.9852227,0.9739034,1.0136651,0.984143,1.0118504,0,0,1,1,0,0,1,1,1,0
2022-01-14,0.503669205,0.361720924,0.342150002,0.388184929,0.308849983,0.28999815,0.441536293,0.468939476,0.506276932,0.488553467,0.311102448,0.454550476,0.415288544,0.46211113,0.413233948,0.520098419,0.557860565,0.554670601,0.60558094,0.411858788,25.65483871,24.07774194,-0.18124424,0.765611879,0.398709677,1.633096774,0.443640553,-0.02866129,0.501516129,0.655439068,-0.260806452,-0.244677419,-0.399193548,-0.186021505,-0.660268817,-0.262580645,-0.758951613,-0.069274194,-0.624193548,-0.18733871,0.246290323,-0.658709677,0.305483871,0.63483871,0.498387097,0.322903226,2.007903226,2.968387097,0.735483871,0.307580645,-0.218709677,1.702711864,1.589354839,3.937741935,1.444516129,-0.337741935,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,101,5.4583,19.2031,13.7079,4.6148,3.0357,10.7358,11.1714,8.6769,6.8049,13.6364,0.838898,0.604648,0.73594,0.891927,0.904421,0.835659,0.921585,0.871522,0.870273,0.782092,0.601447,0.48188,0.480473,0.57675,0.632049,0.559464,0.604209,0.539917,0.530121,0.501201,0.6151,0.7985,0.6912,0.5325,0.5254,0.6749,0.7105,0.6841,0.551,0.7346,0.944116,ndvi_anomaly,0.991232,0.94544,0.961265,0.985274,0.974573,1.014448,0.984689,1.012412,0,0,1,1,0,0,1,1,1,0
2022-01-15,0.490544357,0.340459175,0.315809898,0.372602463,0.308849983,0.299238205,0.443118591,0.449124146,0.486957207,0.477649727,0.303011379,0.460990486,0.430995903,0.471825409,0.418130608,0.509788399,0.569407692,0.565010681,0.602118416,0.404301453,25.62903226,24.05645161,-0.177096774,0.753149002,0.409677419,1.610774194,0.431267281,0.000709677,0.493629032,0.639623656,-0.24811828,-0.234919355,-0.39938172,-0.181505376,-0.665483871,-0.267311828,-0.746612903,-0.081693548,-0.61188172,-0.191209677,0.360322581,-0.659677419,0.413870968,0.563709677,0.687096774,0.353225806,2.008225806,2.897096774,0.743870968,0.300645161,-0.244677419,1.657457627,1.64483871,3.961935484,1.406129032,-0.261935484,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,99,5.9958,20.23123,14.11576,4.66152,3.17439,11.43958,12.30426,8.89075,7.02685,14.16821,0.84707,0.6251151,0.7502024,0.889864,0.9042703,0.8424779,0.9379138,0.8796403,0.8786116,0.7992711,0.6060956,0.4874142,0.4858234,0.5748311,0.6340778,0.5596594,0.6092506,0.5393711,0.5296634,0.5042822,0.61625,0.79787,0.6903,0.53066,0.52422,0.67398,0.71002,0.68279,0.54923,0.73365,0.9471812,ndvi_anomaly,0.9922735,0.9464344,0.9626549,0.9857148,0.9755704,1.015676,0.9857274,1.0134914,0,0,1,1,0,0,1,1,1,0
2022-01-16,0.473745232,0.375709305,0.324875412,0.399339638,0.29317276,0.295262794,0.437503777,0.455569839,0.489304466,0.478476563,0.387923508,0.461909294,0.41187336,0.456880341,0.404510002,0.50415657,0.592177925,0.562872047,0.606942787,0.388727341,25.60322581,24.03516129,-0.172949309,0.740686124,0.420645161,1.588451613,0.418894009,0.030080645,0.485741935,0.623808244,-0.235430108,-0.22516129,-0.399569892,-0.176989247,-0.670698925,-0.272043011,-0.734274194,-0.094112903,-0.599569892,-0.195080645,0.474354839,-0.660645161,0.522258065,0.492580645,0.875806452,0.383548387,2.008548387,2.825806452,0.752258065,0.293709677,-0.270645161,1.61220339,1.700322581,3.986129032,1.367741935,-0.186129032,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,100,6.5333,21.25936,14.52362,4.70824,3.31308,12.14336,13.43712,9.1046,7.2488,14.70002,0.855242,0.6455822,0.7644648,0.887801,0.9041196,0.8492968,0.9542426,0.8877586,0.8869502,0.8164502,0.6107442,0.4929484,0.4911738,0.5729122,0.6361066,0.5598548,0.6142922,0.5388252,0.5292058,0.5073634,0.6174,0.79724,0.6894,0.52882,0.52304,0.67306,0.70954,0.68148,0.54746,0.7327,0.9502464,ndvi_anomaly,0.993315,0.9474288,0.9640448,0.9861556,0.9765678,1.016904,0.9867658,1.0145708,0,0,1,1,0,0,1,1,1,0
2022-01-17,0.492286339,0.357890434,0.345021744,0.423275528,0.295943851,0.285845642,0.464385338,0.439436722,0.500928192,0.488782043,0.39524334,0.447319031,0.428057594,0.46113266,0.368674965,0.491469231,0.594346352,0.555981369,0.591846466,0.402125969,25.57741935,24.01387097,-0.168801843,0.728223246,0.431612903,1.566129032,0.406520737,0.059451613,0.477854839,0.607992832,-0.222741935,-0.215403226,-0.399758065,-0.172473118,-0.675913978,-0.276774194,-0.721935484,-0.106532258,-0.587258065,-0.198951613,0.588387097,-0.661612903,0.630645161,0.421451613,1.064516129,0.413870968,2.008870968,2.754516129,0.760645161,0.286774194,-0.296612903,1.566949153,1.755806452,4.010322581,1.329354839,-0.110322581,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,102,7.0708,22.28749,14.93148,4.75496,3.45177,12.84714,14.56998,9.31845,7.47075,15.23183,0.863414,0.6660493,0.7787272,0.885738,0.9039689,0.8561157,0.9705714,0.8958769,0.8952888,0.8336293,0.6153928,0.4984826,0.4965242,0.5709933,0.6381354,0.5600502,0.6193338,0.5382793,0.5287482,0.5104446,0.61855,0.79661,0.6885,0.52698,0.52186,0.67214,0.70906,0.68017,0.54569,0.73175,0.9533116,ndvi_anomaly,0.9943565,0.9484232,0.9654347,0.9865964,0.9775652,1.018132,0.9878042,1.0156502,0,0,1,1,0,0,1,1,1,0
2022-01-18,0.45774231,0.34816452,0.350147858,0.421532822,0.317157497,0.287505169,0.48009491,0.444499435,0.497344818,0.483020401,0.392903137,0.472472954,0.38191246,0.463990746,0.45016098,0.482278938,0.608694649,0.560872688,0.56769928,0.402588043,25.5516129,23.99258065,-0.164654378,0.715760369,0.442580645,1.543806452,0.394147465,0.088822581,0.469967742,0.592177419,-0.210053763,-0.205645161,-0.399946237,-0.167956989,-0.681129032,-0.281505376,-0.709596774,-0.118951613,-0.574946237,-0.202822581,0.702419355,-0.662580645,0.739032258,0.350322581,1.253225806,0.444193548,2.009193548,2.683225806,0.769032258,0.27983871,-0.322580645,1.521694915,1.811290323,4.034516129,1.290967742,-0.034516129,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,100,7.6083,23.31562,15.33934,4.80168,3.59046,13.55092,15.70284,9.5323,7.6927,15.76364,0.871586,0.6865164,0.7929896,0.883675,0.9038182,0.8629346,0.9869002,0.9039952,0.9036274,0.8508084,0.6200414,0.5040168,0.5018746,0.5690744,0.6401642,0.5602456,0.6243754,0.5377334,0.5282906,0.5135258,0.6197,0.79598,0.6876,0.52514,0.52068,0.67122,0.70858,0.67886,0.54392,0.7308,0.9563768,ndvi_anomaly,0.995398,0.9494176,0.9668246,0.9870372,0.9785626,1.01936,0.9888426,1.0167296,0,0,1,1,0,0,1,1,1,0
2022-01-19,0.464347763,0.352837029,0.329806824,0.432086411,0.311792774,0.299679146,0.508764153,0.464215889,0.475791664,0.490010529,0.392508698,0.485522079,0.388598747,0.465101166,0.417767754,0.493283463,0.607885361,0.573821678,0.557548714,0.405016594,25.52580645,23.97129032,-0.160506912,0.703297491,0.453548387,1.521483871,0.381774194,0.118193548,0.462080645,0.576362007,-0.197365591,-0.195887097,-0.400134409,-0.16344086,-0.686344086,-0.286236559,-0.697258065,-0.131370968,-0.562634409,-0.206693548,0.816451613,-0.663548387,0.847419355,0.279193548,1.441935484,0.474516129,2.009516129,2.611935484,0.777419355,0.272903226,-0.348548387,1.476440678,1.866774194,4.058709677,1.252580645,0.041290323,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,100.4566667,8.1458,24.34375,15.7472,4.8484,3.72915,14.2547,16.8357,9.74615,7.91465,16.29545,0.879758,0.7069835,0.807252,0.881612,0.9036675,0.8697535,1.003229,0.9121135,0.911966,0.8679875,0.62469,0.509551,0.507225,0.5671555,0.642193,0.560441,0.629417,0.5371875,0.527833,0.516607,0.62085,0.79535,0.6867,0.5233,0.5195,0.6703,0.7081,0.67755,0.54215,0.72985,0.959442,ndvi_anomaly,0.9964395,0.950412,0.9682145,0.987478,0.97956,1.020588,0.989881,1.017809,0,0,1,1,0,0,1,1,1,0
2022-01-20,0.474679337,0.31341608,0.311589375,0.415217743,0.322602654,0.315352535,0.507614288,0.453522911,0.470321312,0.501985741,0.425738182,0.469533653,0.385989304,0.456332283,0.378295708,0.51329174,0.622555161,0.568054848,0.554118385,0.419837379,25.5,23.95,-0.156359447,0.690834613,0.464516129,1.49916129,0.369400922,0.147564516,0.454193548,0.560546595,-0.184677419,-0.186129032,-0.400322581,-0.158924731,-0.69155914,-0.290967742,-0.684919355,-0.143790323,-0.550322581,-0.210564516,0.930483871,-0.664516129,0.955806452,0.208064516,1.630645161,0.50483871,2.00983871,2.540645161,0.785806452,0.265967742,-0.374516129,1.431186441,1.922258065,4.082903226,1.214193548,0.117096774,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,100.9133333,8.6833,25.37188,16.15506,4.89512,3.86784,14.95848,17.96856,9.96,8.1366,16.82726,0.88793,0.7274506,0.8215144,0.879549,0.9035168,0.8765724,1.0195578,0.9202318,0.9203046,0.8851666,0.6293386,0.5150852,0.5125754,0.5652366,0.6442218,0.5606364,0.6344586,0.5366416,0.5273754,0.5196882,0.622,0.79472,0.6858,0.52146,0.51832,0.66938,0.70762,0.67624,0.54038,0.7289,0.9625072,ndvi_anomaly,0.997481,0.9514064,0.9696044,0.9879188,0.9805574,1.021816,0.9909194,1.0188884,0,0,1,1,0,0,1,1,1,1
2022-01-21,0.480104408,0.305694122,0.314573402,0.409636612,0.317814732,0.32055294,0.500785484,0.455157623,0.482859383,0.482312927,0.441023483,0.437577133,0.363139687,0.454576683,0.358647156,0.512518883,0.609115753,0.557656136,0.55629673,0.415029526,25.51428571,23.99357143,-0.152211982,0.678371736,0.475483871,1.47683871,0.35702765,0.176935484,0.446306452,0.544731183,-0.171989247,-0.176370968,-0.400510753,-0.154408602,-0.696774194,-0.295698925,-0.672580645,-0.156209677,-0.538010753,-0.214435484,1.044516129,-0.665483871,1.064193548,0.136935484,1.819354839,0.53516129,2.01016129,2.469354839,0.794193548,0.259032258,-0.400483871,1.385932203,1.977741935,4.107096774,1.175806452,0.192903226,-0.6,31,0,33,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,101.37,9.2208,26.40001,16.56292,4.94184,4.00653,15.66226,19.10142,10.17385,8.35855,17.35907,0.896102,0.7479177,0.8357768,0.877486,0.9033661,0.8833913,1.0358866,0.9283501,0.9286432,0.9023457,0.6339872,0.5206194,0.5179258,0.5633177,0.6462506,0.5608318,0.6395002,0.5360957,0.5269178,0.5227694,0.62315,0.79409,0.6849,0.51962,0.51714,0.66846,0.70714,0.67493,0.53861,0.72795,0.9655724,ndvi_anomaly,0.9985225,0.9524008,0.9709943,0.9883596,0.9815548,1.023044,0.9919578,1.0199678,0,0,1,1,0,0,1,1,1,1
2022-01-22,0.482189941,0.306076775,0.323557434,0.404951019,0.317937851,0.305673714,0.488667297,0.45443882,0.499244881,0.477748718,0.431551056,0.496435204,0.344971085,0.45343441,0.370917473,0.505988007,0.662201996,0.556629868,0.561335526,0.437710724,25.52857143,24.03714286,-0.148064516,0.665908858,0.486451613,1.454516129,0.344654378,0.206306452,0.438419355,0.528915771,-0.159301075,-0.166612903,-0.400698925,-0.149892473,-0.701989247,-0.300430108,-0.660241935,-0.168629032,-0.525698925,-0.218306452,1.158548387,-0.666451613,1.172580645,0.065806452,2.008064516,0.565483871,2.010483871,2.398064516,0.802580645,0.252096774,-0.426451613,1.340677966,2.033225806,4.131290323,1.137419355,0.268709677,-0.6,33,0,33,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,99,9.7583,27.42814,16.97078,4.98856,4.14522,16.36604,20.23428,10.3877,8.5805,17.89088,0.904274,0.7683848,0.8500392,0.875423,0.9032154,0.8902102,1.0522154,0.9364684,0.9369818,0.9195248,0.6386358,0.5261536,0.5232762,0.5613988,0.6482794,0.5610272,0.6445418,0.5355498,0.5264602,0.5258506,0.6243,0.79346,0.684,0.51778,0.51596,0.66754,0.70666,0.67362,0.53684,0.727,0.9686376,ndvi_anomaly,0.999564,0.9533952,0.9723842,0.9888004,0.9825522,1.024272,0.9929962,1.0210472,0,0,1,1,0,0,1,1,1,1
2022-01-23,0.481976929,0.3621661,0.332302666,0.404951019,0.284617958,0.302333107,0.442438774,0.443555565,0.497611198,0.467316818,0.436785355,0.489682388,0.335616302,0.45343441,0.368668671,0.534554138,0.674847183,0.557939072,0.549548912,0.445708008,25.54285714,24.08071429,-0.143917051,0.653445981,0.497419355,1.432193548,0.332281106,0.235677419,0.430532258,0.513100358,-0.146612903,-0.156854839,-0.400887097,-0.145376344,-0.707204301,-0.30516129,-0.647903226,-0.181048387,-0.513387097,-0.222177419,1.272580645,-0.667419355,1.280967742,-0.005322581,2.196774194,0.595806452,2.010806452,2.326774194,0.810967742,0.24516129,-0.452419355,1.295423729,2.088709677,4.155483871,1.099032258,0.344516129,-0.6,37,0,37,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,101,10.2958,28.45627,17.37864,5.03528,4.28391,17.06982,21.36714,10.60155,8.80245,18.42269,0.912446,0.7888519,0.8643016,0.87336,0.9030647,0.8970291,1.0685442,0.9445867,0.9453204,0.9367039,0.6432844,0.5316878,0.5286266,0.5594799,0.6503082,0.5612226,0.6495834,0.5350039,0.5260026,0.5289318,0.62545,0.79283,0.6831,0.51594,0.51478,0.66662,0.70618,0.67231,0.53507,0.72605,0.9717028,ndvi_anomaly,1.0006055,0.9543896,0.9737741,0.9892412,0.9835496,1.0255,0.9940346,1.0221266,0,0,1,1,0,0,1,1,1,1
2022-01-24,0.470353508,0.426186066,0.323826065,0.378695068,0.340541039,0.283475704,0.447034225,0.438292542,0.501564522,0.481539001,0.453409958,0.471348457,0.344960518,0.493431168,0.381830559,0.498333664,0.669846649,0.564980545,0.541780853,0.434053116,25.55714286,24.12428571,-0.139769585,0.640983103,0.508387097,1.409870968,0.319907834,0.265048387,0.422645161,0.497284946,-0.133924731,-0.147096774,-0.401075269,-0.140860215,-0.712419355,-0.309892473,-0.635564516,-0.193467742,-0.501075269,-0.226048387,1.386612903,-0.668387097,1.389354839,-0.076451613,2.385483871,0.626129032,2.011129032,2.255483871,0.819354839,0.238225806,-0.478387097,1.250169492,2.144193548,4.179677419,1.060645161,0.420322581,-0.6,37,0,38,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,101,10.8333,29.4844,17.7865,5.082,4.4226,17.7736,22.5,10.8154,9.0244,18.9545,0.920618,0.809319,0.878564,0.871297,0.902914,0.903848,1.084873,0.952705,0.953659,0.953883,0.647933,0.537222,0.533977,0.557561,0.652337,0.561418,0.654625,0.534458,0.525545,0.532013,0.6266,0.7922,0.6822,0.5141,0.5136,0.6657,0.7057,0.671,0.5333,0.7251,0.974768,ndvi_anomaly,1.001647,0.955384,0.975164,0.989682,0.984547,1.026728,0.995073,1.023206,0,0,1,1,0,0,1,1,1,1
2022-01-25,0.45811821,0.424445992,0.319341965,0.348254776,0.349755135,0.264726143,0.438672028,0.443715706,0.52424881,0.465707283,0.442534142,0.480365143,0.340286026,0.468589973,0.39160553,0.459741592,0.669679718,0.55916008,0.533096771,0.436963158,25.57142857,24.16785714,-0.13562212,0.628520225,0.519354839,1.387548387,0.307534562,0.294419355,0.414758065,0.481469534,-0.121236559,-0.13733871,-0.401263441,-0.136344086,-0.717634409,-0.314623656,-0.623225806,-0.205887097,-0.488763441,-0.229919355,1.500645161,-0.669354839,1.497741935,-0.147580645,2.574193548,0.656451613,2.011451613,2.184193548,0.827741935,0.231290323,-0.504354839,1.204915254,2.199677419,4.203870968,1.022258065,0.496129032,-0.6,37,0,39,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,101,10.41284545,29.304,17.68946364,5.125218182,4.377690909,18.01716364,21.84545455,10.87693636,8.9673,18.70243636,0.919007818,0.825531,0.890839091,0.873371364,0.900684,0.925669,1.098818727,0.961017818,0.960966727,0.966133909,0.650781636,0.544189636,0.543527545,0.560140273,0.654597,0.567431273,0.658606636,0.539048818,0.529366182,0.539605,0.627718182,0.791718182,0.681745455,0.513345455,0.512981818,0.665463636,0.705527273,0.670172727,0.532409091,0.724690909,0.977611636,ndvi_anomaly,1.002882,0.957236091,0.976786364,0.990664636,0.985687909,1.028078,0.996618273,1.024569182,0,0,1,1,0,0,1,1,1,1
2022-01-26,0.453188972,0.450041924,0.328880768,0.370660706,0.369427605,0.26356142,0.437552605,0.440094604,0.503627548,0.467603302,0.437194138,0.490824966,0.321442299,0.45292263,0.38057682,0.461777649,0.652733994,0.563962173,0.50175457,0.450750961,25.58571429,24.21142857,-0.131474654,0.616057348,0.530322581,1.365225806,0.29516129,0.323790323,0.406870968,0.465654122,-0.108548387,-0.127580645,-0.401451613,-0.131827957,-0.722849462,-0.319354839,-0.610887097,-0.218306452,-0.476451613,-0.233790323,1.614677419,-0.670322581,1.606129032,-0.218709677,2.762903226,0.686774194,2.011774194,2.112903226,0.836129032,0.224354839,-0.530322581,1.159661017,2.25516129,4.228064516,0.983870968,0.571935484,-0.6,37,0,39,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,101.3333333,9.992390909,29.1236,17.59242727,5.168436364,4.332781818,18.26072727,21.19090909,10.93847273,8.9102,18.45037273,0.917397636,0.841743,0.903114182,0.875445727,0.898454,0.94749,1.112764455,0.969330636,0.968274455,0.978384818,0.653630273,0.551157273,0.553078091,0.562719545,0.656857,0.573444545,0.662588273,0.543639636,0.533187364,0.547197,0.628836364,0.791236364,0.681290909,0.512590909,0.512363636,0.665227273,0.705354545,0.669345455,0.531518182,0.724281818,0.980455273,ndvi_anomaly,1.004117,0.959088182,0.978408727,0.991647273,0.986828818,1.029428,0.998163545,1.025932364,0,0,1,1,0,0,1,1,1,1
